,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
87,88,Sunset Lover,Petit Biscuit,69,926570,['tropical house'],0.783,0.467,6,-9.474,1,0.0503,0.809,0.109,0.236,90.838,237793,4,False,0hNduWmlWmEmuwEFcYvRu1,6gK1Uct5FEdaUWRWpU4Cl2,Sunset Lover,2015
88,89,Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,69,2616999,"['dance pop', 'hip pop', 'pop r&b', 'r&b', 'southern hip hop', 'urban contemporary']",0.733,0.676,10,-5.655,0,0.0432,0,0.208,0.701,97.448,226581,4,True,0fgZUSa7D7aVvv3GfO0A1n,0f5nVCcR06GX8Qikz0COtT,Sex Playlist,2015
89,90,You Know You Like It,DJ Snake,69,8216009,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",0.407,0.725,5,-5.346,0,0.188,2.46e-06,0.306,0.247,196.093,247267,4,False,57kR5SniQIbsbVoIjjOUDa,540vIaP2JwjQb9dm3aArA4,You Know You Like It,2015
90,91,7/11,Beyoncé,69,32772772,"['dance pop', 'pop', 'r&b']",0.747,0.705,9,-5.137,0,0.126,0,0.126,0.56,136.024,213507,4,False,02M6vucOvmRfMxTXDUwRXu,6vWDO969PvNqNYHIOW5v0m,BEYONCÉ [Platinum Edition],2015
91,92,Water Under the Bridge,Adele,68,44110183,"['british soul', 'pop', 'pop soul', 'uk pop']",0.59,0.833,5,-6.503,0,0.0615,5.4e-06,0.105,0.538,94.963,240439,4,False,4jL6WWKFDqCOPo2hC3VhSS,4dpARuHxo51G3z768sgnrY,25,2015
92,93,All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,68,6692014,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.589,0.658,11,-5.288,0,0.203,0,0.118,0.251,77.521,223973,4,True,0hy1SOTEn9ifXTzOwnCwEr,20sxb77xiYeusSH8cVdatc,Dreams Worth More Than Money,2015
93,94,Slow Motion,Trey Songz,68,6928843,"['dance pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",0.733,0.408,7,-7.834,0,0.0388,3.92e-05,0.11,0.291,94.947,197854,4,False,4NYwy0R3NdvORX2B6OZXBT,2iojnBLj0qIMiKPvVhLnsH,Trigga Reloaded,2015
94,95,Somebody,Natalie La Rose,67,107663,[],0.83,0.52,0,-8.714,1,0.0376,1.25e-05,0.0656,0.735,104.99,189907,4,False,7ioiB40H9xKs04QtIso2I3,2qdONMCoDngQk0eV4Avs1i,Somebody,2015
95,96,"Writing's On The Wall - From ""Spectre"" Soundtrack",Sam Smith,67,20838804,"['dance pop', 'pop', 'uk pop']",0.261,0.302,5,-8.19,0,0.0339,2.57e-06,0.0863,0.0883,81.418,278987,3,False,1PWnAEQcbwQwK759otUbta,2wY79sveU1sp5g7SokKOiI,Writing's On The Wall,2015
96,97,Let It All Go,Birdy,67,3607115,['pop'],0.383,0.43,10,-8.644,1,0.0302,1.04e-06,0.0869,0.174,107.005,280757,4,False,70K0ezmzYEZeqoSaZMyP7o,2WX2uTcsvV5OnS0inACecP,Let It All Go,2015
97,98,Barcelona,George Ezra,66,3850915,"['folk-pop', 'neo-singer-songwriter']",0.629,0.572,5,-9.332,1,0.0307,0.000853,0.109,0.182,93.997,188960,4,False,3ieLey98V9mIIh3W9gBlPF,2ysnwxxNtSgbb9t1m2Ur4j,Wanted on Voyage (Expanded Edition),2015
98,99,Same Old Love,Selena Gomez,66,38617185,"['dance pop', 'pop', 'post-teen pop']",0.672,0.593,11,-4.01,0,0.0304,0,0.214,0.438,98.02,229080,4,False,1BZG99C7Co1r6QUC3zaS59,0C8ZW7ezQVs4URX5aX7Kqx,Revival (Deluxe),2015
99,100,I Don't Mind (feat. Juicy J),Usher,66,10128610,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",0.87,0.464,4,-8.337,1,0.178,0,0.0902,0.457,112.974,251989,4,True,7aXuop4Qambx5Oi3ynsKQr,23zg3TcAtWQy7J6upgbUnj,I Don't Mind (feat. Juicy J),2015
